0 0 0.9100347757339478 -3.6576240062713614 1.6801772117614746
1 0 1.0492640733718872 -3.954392671585083 1.7056282758712769
3 0 1.6755212545394895 -5.772740364074707 1.614959478378296
3 1 1.6755212545394895 -5.772740364074707 1.614959478378296
4 0 1.4761030673980713 -6.103040218353272 1.6005699634552002
5 0 1.5208520889282229 -6.283091068267822 1.5747112035751345
10 0 2.3597171306610107 -6.240635871887207 1.542425274848938
11 0 2.596742868423462 -6.11688232421875 1.5544564723968506
11 1 2.596742868423462 -6.11688232421875 1.5544564723968506
11 2 2.596742868423462 -6.11688232421875 1.5544564723968506
12 0 3.22505521774292 -5.770412445068359 1.5537409782409668
12 1 3.22505521774292 -5.770412445068359 1.5537409782409668
12 2 3.22505521774292 -5.770412445068359 1.5537409782409668
13 0 3.297189950942993 -5.691256046295166 1.5463273525238037
13 1 3.297189950942993 -5.691256046295166 1.5463273525238037
13 2 3.297189950942993 -5.691256046295166 1.5463273525238037
14 0 3.315227746963501 -5.402732849121094 1.5433717966079712
14 1 3.315227746963501 -5.402732849121094 1.5433717966079712
14 2 3.315227746963501 -5.402732849121094 1.5433717966079712
15 0 3.3960883617401123 -5.015524864196777 1.542311191558838
15 1 3.3960883617401123 -5.015524864196777 1.542311191558838
15 2 3.3960883617401123 -5.015524864196777 1.542311191558838
15 3 3.3960883617401123 -5.015524864196777 1.542311191558838
16 0 3.338552951812744 -4.694506645202637 1.5489544868469238
16 1 3.338552951812744 -4.694506645202637 1.5489544868469238
16 2 3.338552951812744 -4.694506645202637 1.5489544868469238
24 0 3.537418365478516 -1.7305138111114502 1.6277368068695068
25 0 3.694085597991944 -1.4319698810577393 1.6269606351852417
26 0 3.74729585647583 -1.2624192237854004 1.6153377294540403
26 1 3.74729585647583 -1.2624192237854004 1.6153377294540403
27 0 3.818294525146485 -0.9475669860839844 1.630143642425537
28 0 3.969301700592041 -0.733247697353363 1.6356675624847412
29 0 3.963197946548462 -0.680385172367096 1.6391749382019043
30 0 4.001813411712647 -0.4147360920906067 1.643483281135559
31 0 4.0310235023498535 -0.323965460062027 1.631296157836914
32 0 3.938048839569092 -0.0781850665807724 1.629746437072754
33 0 3.967511177062988 0.1850636601448059 1.634220004081726
34 0 3.980811834335327 0.352606862783432 1.625422120094299
35 0 3.806962013244629 0.6432101726531982 1.620780110359192
36 0 3.7984230518341056 0.8549243807792664 1.6268469095230105
36 1 3.7984230518341056 0.8549243807792664 1.6268469095230105
37 0 3.68105697631836 0.982335329055786 1.6272441148757937
37 1 3.68105697631836 0.982335329055786 1.6272441148757937
38 0 3.4909920692443848 1.1652644872665403 1.6258225440979004
38 1 3.4909920692443848 1.1652644872665403 1.6258225440979004
39 0 3.401186227798462 1.3302932977676392 1.6436747312545776
40 0 3.112530469894409 1.4404464960098269 1.6386964321136477
41 0 2.987015962600708 1.581636667251587 1.6509369611740112
42 0 2.892503261566162 1.6161019802093506 1.636372447013855
43 0 2.8198392391204834 1.5992916822433472 1.6364712715148926
